generation	fitness	corner	c	a1	a2	b1	b2	b3	x	o1	o2	wp	ww	we
675	60.1	[49, 46, 43, 56, 50]	[-17, -10, -16, -26, -23]	[-8, -3, 0, -2, 6]	[0, -4, 0, 3, -9]	[-4, -2, -3, 1, 7]	[-2, -4, -1, 0, 1]	[-2, -3, 1, 1, 16]	[-23, -33, -31, -22, -21]	[-12, -10, -5, -5, -4]	[-6, -9, -5, -4, -8]	[5, 3, 4, 7, 6]	[9996, 9996, 9995, 9990, 9997]	[96, 95, 100, 94, 96]
676	59.1	[50, 43, 41, 62, 50]	[-18, -11, -15, -23, -23]	[-7, -5, -2, -1, 0]	[0, -2, -3, 1, -9]	[-4, -1, -4, 1, 1]	[-2, -4, -1, 0, 0]	[-2, -2, 1, 3, 14]	[-25, -33, -31, -23, -21]	[-9, -7, -7, -4, -7]	[-9, -5, -6, -4, -8]	[4, 3, 5, 6, 6]	[9998, 10000, 9996, 9993, 10001]	[94, 95, 100, 96, 96]
677	58.5	[49, 46, 43, 56, 50]	[-17, -10, -23, -22, -23]	[-8, -2, -1, -2, 3]	[0, -4, -1, 0, -9]	[-4, -5, -2, 1, 7]	[-1, -7, -1, 2, 4]	[-2, -3, 1, 1, 15]	[-23, -34, -30, -19, -23]	[-12, -10, -5, -6, -3]	[-6, -5, -5, -5, -5]	[4, 4, 4, 8, 6]	[9996, 9997, 9995, 9990, 9997]	[100, 95, 99, 94, 96]
678	61.3	[50, 43, 41, 62, 50]	[-18, -11, -15, -23, -23]	[-7, -5, -2, -1, 0]	[0, -2, -3, 1, -9]	[-4, -1, -4, 1, 1]	[-2, -4, -1, 0, 0]	[-2, -2, 1, 3, 14]	[-25, -33, -31, -23, -21]	[-9, -7, -7, -4, -7]	[-9, -5, -6, -4, -8]	[4, 3, 5, 6, 6]	[9998, 10000, 9996, 9993, 10001]	[94, 95, 100, 96, 96]
679	60.2	[49, 46, 43, 56, 50]	[-17, -11, -16, -26, -23]	[-8, -3, 0, -1, 5]	[0, -2, 0, 2, -9]	[-4, -2, -3, 1, 7]	[-2, -4, -1, 0, 1]	[-2, -3, 1, 1, 16]	[-24, -33, -31, -23, -21]	[-9, -10, -5, -4, -7]	[-6, -9, -5, -4, -8]	[5, 3, 4, 7, 6]	[9996, 9996, 9995, 9990, 9997]	[96, 95, 100, 94, 96]
680	62.3	[44, 51, 36, 61, 55]	[-23, -10, -15, -25, -23]	[-3, -2, 0, -2, 1]	[3, -3, -1, 2, -12]	[-4, -4, -3, 3, 3]	[-2, -3, 0, 0, 1]	[-3, 0, 1, 1, 14]	[-26, -32, -33, -29, -26]	[-15, -9, -6, -4, -6]	[-8, -6, -6, -2, -6]	[2, 4, 7, 8, 5]	[10007, 9995, 9996, 9989, 10001]	[91, 92, 99, 94, 97]
681	60.0	[44, 51, 36, 61, 55]	[-23, -10, -15, -25, -23]	[-3, -2, 0, -2, 1]	[3, -3, -1, 2, -12]	[-4, -4, -3, 3, 3]	[-2, -3, 0, 0, 1]	[-3, 0, 1, 1, 14]	[-26, -32, -33, -29, -26]	[-15, -6, -6, -4, -6]	[-8, -6, -6, -2, -6]	[2, 4, 7, 8, 5]	[10007, 9995, 9996, 9989, 10001]	[91, 92, 99, 94, 97]
682	60.3	[49, 46, 43, 56, 50]	[-17, -11, -15, -23, -23]	[-5, -3, -2, -2, 6]	[0, -4, 0, 3, -9]	[-4, -1, -3, 1, 7]	[-2, -4, -1, 0, 1]	[-2, -1, 1, 1, 16]	[-23, -33, -31, -22, -21]	[-12, -10, -5, -5, -4]	[-6, -9, -5, -4, -8]	[5, 3, 4, 7, 6]	[9996, 9996, 9995, 9990, 9997]	[96, 95, 100, 94, 96]
683	60.4	[49, 46, 43, 56, 50]	[-17, -11, -16, -24, -23]	[-8, -2, 0, -1, 5]	[0, -2, 0, 2, -9]	[-4, -2, -3, 0, 7]	[-2, -4, -1, 0, -2]	[-2, -3, 1, 1, 16]	[-24, -33, -31, -23, -21]	[-9, -10, -5, -4, -7]	[-6, -6, -5, -4, -8]	[5, 3, 4, 7, 6]	[9996, 9996, 9995, 9990, 9997]	[96, 95, 100, 94, 96]
684	60.0	[47, 46, 39, 60, 50]	[-17, -11, -17, -25, -20]	[-4, 0, 2, -3, 3]	[1, -3, -3, 4, -9]	[-4, -2, -1, 2, 3]	[-2, -4, 0, 0, -2]	[-2, 1, 2, 2, 16]	[-23, -34, -33, -26, -25]	[-11, -10, -6, -4, -6]	[-8, -5, -5, -3, -6]	[4, 4, 6, 9, 5]	[10005, 9997, 9994, 9994, 9998]	[91, 90, 99, 94, 97]
685	59.8	[49, 46, 43, 56, 50]	[-17, -11, -15, -23, -23]	[-11, -3, -2, -2, 6]	[0, -4, 0, 3, -9]	[-4, -1, -3, 1, 7]	[-2, -4, -1, 0, 1]	[-2, -3, 1, 1, 16]	[-23, -33, -31, -22, -21]	[-12, -10, -5, -5, -4]	[-6, -9, -5, -4, -8]	[5, 3, 4, 7, 6]	[9996, 9996, 9995, 9990, 9997]	[96, 95, 103, 94, 96]
686	58.4	[46, 43, 40, 62, 50]	[-19, -12, -16, -23, -26]	[-4, -2, 0, -3, 0]	[-1, -3, 0, 2, -9]	[-4, -2, -3, 0, 5]	[-2, -3, -1, -1, -1]	[-2, -1, 4, 2, 14]	[-25, -38, -31, -26, -21]	[-12, -13, -6, -7, -4]	[-11, -5, -6, -5, -6]	[4, 4, 5, 8, 6]	[9996, 9998, 9999, 9990, 9995]	[98, 95, 100, 94, 86]
687	61.4	[49, 46, 43, 56, 50]	[-17, -11, -16, -24, -23]	[-8, -2, 0, -1, 5]	[0, -2, 0, 5, -9]	[-4, -2, -3, 0, 4]	[-2, -4, -1, 0, -2]	[-2, -3, 1, 1, 16]	[-24, -33, -31, -23, -21]	[-9, -10, -5, -4, -7]	[-6, -6, -5, -4, -8]	[5, 3, 4, 7, 6]	[9996, 9996, 9995, 9990, 9997]	[96, 95, 100, 94, 96]
688	60.8	[49, 46, 43, 56, 50]	[-17, -11, -16, -24, -23]	[-8, -2, 0, -1, 5]	[0, -2, 0, 5, -9]	[-4, -2, -3, 0, 4]	[-2, -4, -4, 0, -2]	[-2, -3, 1, 1, 16]	[-24, -33, -31, -23, -21]	[-9, -10, -5, -4, -7]	[-6, -6, -5, -4, -8]	[5, 3, 4, 7, 6]	[9996, 9996, 9995, 9990, 9997]	[96, 95, 100, 94, 96]
689	58.5	[49, 46, 43, 56, 50]	[-17, -11, -16, -24, -20]	[-8, -2, 0, -1, 5]	[0, -2, 0, 2, -9]	[-4, -2, -3, 1, 7]	[-2, -4, 0, 0, -2]	[-2, -3, 1, 1, 16]	[-24, -34, -31, -23, -21]	[-8, -9, -5, -4, -7]	[-6, -6, -9, -4, -8]	[5, 3, 4, 8, 6]	[9996, 9996, 9995, 9990, 9997]	[96, 95, 100, 94, 96]
690	61.4	[46, 43, 40, 62, 50]	[-19, -12, -16, -23, -26]	[-4, -2, 0, -3, 0]	[-1, -3, 0, 2, -9]	[-4, -2, -3, 0, 5]	[-2, -3, -1, -1, -1]	[-2, -1, 4, 2, 14]	[-25, -38, -31, -26, -21]	[-12, -13, -6, -7, -4]	[-11, -5, -6, -5, -6]	[4, 4, 5, 8, 6]	[9996, 9998, 9999, 9990, 9995]	[98, 95, 100, 94, 86]
691	59.7	[47, 46, 39, 60, 50]	[-17, -11, -17, -25, -20]	[-4, 0, 2, -3, 3]	[1, -3, 0, 4, -9]	[-4, -2, -1, 1, 6]	[-2, -4, 0, 0, -2]	[-2, 1, 2, 2, 16]	[-23, -34, -33, -26, -25]	[-11, -10, -6, -4, -6]	[-8, -5, -5, -3, -6]	[4, 4, 6, 9, 5]	[10005, 9997, 9994, 9994, 9998]	[91, 90, 99, 94, 97]
692	58.7	[47, 46, 39, 60, 50]	[-17, -11, -17, -25, -20]	[-4, 0, 2, -3, 3]	[1, -3, 0, 4, -9]	[-4, -2, -1, 1, 6]	[-2, -4, 0, 0, -2]	[-2, 1, 2, 2, 16]	[-23, -34, -33, -26, -25]	[-11, -10, -6, -4, -6]	[-8, -5, -5, -3, -6]	[4, 4, 6, 9, 5]	[10005, 9997, 9994, 9994, 9998]	[91, 90, 99, 94, 97]
693	61.0	[47, 41, 37, 60, 60]	[-22, -11, -13, -21, -23]	[-5, -2, -2, 0, 0]	[0, -2, -1, 3, -9]	[-5, -1, -4, 4, 5]	[-2, -4, -2, -1, -1]	[-2, -3, 3, 1, 14]	[-25, -36, -33, -25, -23]	[-9, -10, -7, -6, -8]	[-9, -5, -7, -4, -7]	[4, 3, 6, 8, 6]	[9998, 10000, 9996, 9997, 9996]	[94, 95, 100, 99, 96]
694	57.7	[48, 44, 42, 63, 50]	[-20, -9, -18, -18, -26]	[-4, -1, 0, -3, 0]	[-3, -3, 0, 0, -9]	[-7, -2, -5, 1, 4]	[-1, -4, -1, 0, 2]	[-2, 0, 1, 2, 15]	[-23, -34, -31, -24, -21]	[-9, -10, -4, -4, -6]	[-12, -5, -5, -4, -8]	[2, 3, 7, 8, 5]	[10003, 10000, 9997, 9997, 10001]	[89, 95, 99, 95, 97]
695	58.2	[50, 43, 41, 62, 50]	[-18, -11, -15, -23, -23]	[-8, -4, -2, -1, 0]	[0, -2, -2, 1, -9]	[-5, -1, -4, 1, 1]	[-2, -4, -1, 0, 0]	[-2, -2, 1, 3, 14]	[-25, -33, -31, -23, -24]	[-9, -7, -7, -4, -7]	[-9, -5, -6, -1, -11]	[4, 3, 5, 6, 6]	[9998, 10000, 9996, 9993, 10001]	[91, 95, 100, 96, 96]
696	61.6	[46, 43, 40, 62, 50]	[-19, -12, -16, -23, -26]	[-4, -2, 0, -3, 0]	[-1, -3, 0, 2, -9]	[-4, -2, -3, 0, 5]	[-2, -3, -1, -1, -1]	[-2, -1, 4, 2, 14]	[-25, -38, -31, -26, -21]	[-12, -13, -6, -7, -4]	[-11, -5, -6, -5, -6]	[4, 4, 5, 8, 6]	[9996, 9998, 9999, 9990, 9995]	[98, 95, 100, 94, 86]
697	59.9	[49, 46, 43, 59, 50]	[-17, -11, -15, -23, -23]	[-11, -3, -2, -2, 6]	[0, -4, 0, 3, -9]	[-4, -1, -3, 1, 7]	[-2, -4, -1, 0, 1]	[-2, -3, 1, 1, 16]	[-23, -33, -31, -22, -21]	[-12, -10, -5, -5, -4]	[-6, -9, -5, -4, -8]	[5, 3, 4, 7, 6]	[9996, 9996, 9995, 9990, 9997]	[96, 95, 103, 94, 96]
698	60.2	[49, 46, 43, 59, 50]	[-17, -11, -15, -23, -23]	[-11, -3, -2, -2, 6]	[0, -4, 0, 3, -9]	[-4, -1, -3, 1, 7]	[-2, -4, -1, 0, 1]	[-2, -3, 1, 1, 16]	[-23, -33, -31, -22, -21]	[-12, -10, -5, -5, -4]	[-6, -9, -5, -4, -8]	[5, 3, 4, 7, 6]	[9996, 9996, 9995, 9990, 9997]	[96, 95, 103, 94, 96]
699	60.2	[49, 46, 43, 59, 50]	[-17, -11, -15, -23, -23]	[-11, -3, -2, -2, 6]	[0, -4, 0, 3, -9]	[-4, -1, -3, 1, 7]	[-2, -4, -1, 0, 1]	[-2, -3, 1, 1, 16]	[-23, -33, -31, -22, -21]	[-12, -10, -5, -5, -4]	[-6, -9, -5, -4, -8]	[5, 3, 4, 7, 6]	[9996, 9996, 9995, 9990, 9997]	[96, 95, 103, 94, 96]
700	59.4	[44, 51, 36, 61, 55]	[-23, -10, -18, -25, -20]	[-3, -2, 0, -2, 1]	[3, -2, -1, 2, -12]	[-4, -3, -3, 3, 3]	[-2, -3, 0, 0, 1]	[-2, -1, 1, 1, 14]	[-26, -32, -33, -29, -26]	[-12, -6, -6, -4, -6]	[-8, -6, -6, -2, -6]	[2, 4, 7, 8, 5]	[10007, 9995, 10006, 9989, 10001]	[94, 89, 99, 94, 97]
701	59.4	[50, 44, 34, 62, 50]	[-17, -11, -13, -25, -23]	[-7, -5, -2, -1, 0]	[0, -3, -3, 0, -9]	[-4, -1, -3, 2, -1]	[-2, -7, -1, -1, 0]	[-5, -2, 1, 3, 14]	[-25, -39, -28, -22, -24]	[-6, -9, -4, -4, -4]	[-9, -5, -6, -4, -8]	[4, 7, 4, 8, 6]	[9998, 10000, 10001, 9993, 9998]	[94, 95, 100, 96, 96]
702	61.8	[44, 51, 36, 61, 55]	[-23, -10, -18, -25, -20]	[-3, -2, 0, -2, 1]	[6, -2, -1, 2, -12]	[-4, -3, -3, 3, 3]	[-2, -3, 0, 0, 1]	[-2, -1, 1, 1, 14]	[-26, -32, -33, -29, -26]	[-12, -6, -6, -4, -6]	[-8, -6, -6, -2, -6]	[2, 4, 7, 8, 5]	[10007, 9995, 10006, 9989, 10001]	[94, 89, 99, 94, 97]
703	62.2	[49, 46, 43, 59, 50]	[-17, -11, -15, -23, -23]	[-11, -3, -2, -2, 6]	[0, -4, 0, 3, -9]	[-4, -1, -3, 1, 7]	[-2, -4, -1, 0, 0]	[-2, -3, 1, 1, 16]	[-23, -33, -34, -22, -21]	[-12, -11, -5, -5, -4]	[-6, -9, -5, -4, -8]	[5, 3, 4, 7, 6]	[9996, 9996, 9995, 9990, 9997]	[96, 95, 103, 94, 106]
704	61.0	[44, 51, 36, 61, 55]	[-23, -10, -18, -25, -20]	[-3, -2, 0, -2, 1]	[6, -2, -1, 2, -12]	[-4, -3, -3, 0, 3]	[-2, -3, 0, 0, 1]	[-2, -1, 1, 1, 14]	[-26, -32, -33, -29, -26]	[-12, -6, -6, -4, -6]	[-8, -6, -6, -2, -6]	[2, 4, 7, 8, 5]	[10007, 9995, 10006, 9989, 10001]	[94, 89, 99, 94, 97]
705	60.0	[46, 43, 40, 62, 50]	[-19, -12, -16, -23, -26]	[-4, -2, 0, -3, 0]	[-1, -3, 0, 2, -9]	[-4, -2, -3, 0, 5]	[-2, -3, -1, -1, -1]	[-2, -1, 4, 2, 14]	[-25, -38, -31, -26, -21]	[-12, -13, -6, -7, -4]	[-11, -5, -6, -5, -6]	[4, 4, 5, 8, 16]	[9996, 9998, 9999, 9990, 9995]	[98, 95, 100, 97, 86]
706	58.7	[50, 43, 41, 62, 50]	[-21, -11, -15, -13, -23]	[-8, -4, -2, -1, 0]	[0, -2, -1, 0, -9]	[-4, -1, -3, 1, 1]	[-2, -4, -1, 0, 3]	[-2, -3, 1, 3, 14]	[-25, -34, -31, -23, -24]	[-9, -9, -7, -5, -7]	[-9, -5, -6, -2, -8]	[4, 3, 5, 8, 6]	[9998, 10000, 9996, 9992, 10000]	[91, 95, 103, 96, 96]
707	60.2	[49, 46, 43, 59, 50]	[-17, -11, -15, -23, -29]	[-11, -3, -2, -2, 6]	[0, -4, 0, 3, -9]	[-4, -1, -3, 1, 7]	[-2, -4, -1, 0, 0]	[-2, -3, 1, 1, 16]	[-23, -33, -32, -23, -21]	[-9, -9, -3, -5, -4]	[-6, -5, -5, -4, -8]	[5, 3, 4, 9, 6]	[9995, 9998, 9996, 9990, 9997]	[96, 97, 103, 99, 106]
708	62.5	[49, 46, 43, 59, 50]	[-17, -11, -15, -23, -23]	[-11, -3, -2, -2, 6]	[0, -4, 0, 3, -9]	[-4, -1, -3, 1, 7]	[-2, -4, -1, 0, 0]	[-2, -3, 1, 1, 16]	[-23, -33, -34, -22, -18]	[-12, -11, -5, -5, -4]	[-6, -9, -5, -4, -8]	[5, 3, 4, 7, 6]	[9996, 9996, 9995, 9990, 9997]	[93, 95, 103, 94, 106]
709	61.2	[50, 43, 41, 62, 50]	[-21, -11, -15, -13, -23]	[-8, -4, -2, -1, 0]	[0, -2, -1, 0, -9]	[-4, -1, -3, 1, 1]	[-2, -4, -1, 0, 3]	[-2, -3, 1, 3, 14]	[-25, -34, -31, -23, -24]	[-9, -9, -7, -5, -7]	[-9, -5, -6, -2, -8]	[4, 3, 4, 8, 8]	[9998, 9999, 9996, 9994, 10000]	[91, 95, 103, 96, 96]
710	60.4	[52, 48, 33, 53, 50]	[-17, -10, -23, -21, -23]	[-8, -2, -1, -1, 3]	[0, -3, -1, 0, -9]	[-4, -5, -3, 1, 7]	[-1, -4, -1, 2, 4]	[-2, -3, 1, 0, 15]	[-25, -34, -30, -19, -23]	[-9, -8, -5, -6, -6]	[-3, -5, -5, -4, -5]	[4, 4, 5, 7, 6]	[9996, 10000, 9995, 9992, 10003]	[100, 95, 99, 94, 96]
711	60.0	[47, 46, 39, 70, 50]	[-17, -11, -17, -25, -20]	[-4, 0, 0, -3, 3]	[1, -3, 0, 3, -9]	[-4, -2, -3, 1, 6]	[-2, -4, 0, 0, -1]	[-2, 1, 2, 2, 16]	[-23, -34, -30, -26, -25]	[-14, -12, -6, -4, -8]	[-9, -5, -5, -3, -6]	[4, 4, 6, 8, 9]	[10005, 9997, 9994, 9991, 9998]	[91, 90, 100, 94, 93]
712	63.0	[49, 46, 43, 59, 50]	[-17, -11, -15, -23, -23]	[-11, -3, -2, -2, 6]	[0, -4, 0, 3, -9]	[-4, -1, -3, 1, 7]	[-2, -4, -1, 0, 0]	[-2, -3, 1, 1, 16]	[-23, -33, -34, -22, -18]	[-12, -11, -5, -5, -4]	[-6, -9, -5, -4, -8]	[5, 3, 4, 7, 6]	[9996, 9996, 9995, 9990, 9997]	[93, 95, 103, 94, 106]
713	58.5	[49, 46, 43, 56, 50]	[-17, -12, -15, -20, -23]	[-5, -6, 0, 1, 3]	[0, -7, 0, 0, -9]	[-4, -2, -5, 0, 7]	[-2, -4, -1, 0, -1]	[6, -1, 1, 5, 15]	[-25, -34, -35, -22, -21]	[-11, -11, -7, -4, -4]	[-11, -7, -9, -3, -8]	[5, 3, 5, 7, 6]	[9996, 9997, 9996, 9990, 9997]	[96, 95, 100, 94, 96]
714	59.7	[50, 43, 41, 62, 50]	[-20, -11, -15, -13, -23]	[-8, -5, -2, -1, 0]	[0, -2, -1, 0, -9]	[-4, -1, -3, 1, 1]	[-2, -4, -1, 0, 0]	[-2, -3, 1, 3, 14]	[-25, -34, -28, -23, -24]	[-9, -9, -7, -5, -7]	[-9, -5, -6, -2, -8]	[4, 3, 5, 8, 6]	[9998, 10000, 9996, 9992, 10000]	[91, 95, 103, 96, 96]
715	59.1	[50, 43, 41, 62, 50]	[-21, -11, -15, -13, -23]	[-8, -4, -2, -1, 0]	[0, -2, -1, 0, -9]	[-4, -1, -3, 1, 1]	[-2, -4, -1, 0, 3]	[-2, -3, 1, 3, 14]	[-25, -34, -31, -23, -24]	[-9, -9, -7, -5, -7]	[-9, -5, -6, 1, -8]	[4, 3, 4, 8, 8]	[9995, 9999, 9996, 9994, 10000]	[91, 95, 103, 96, 93]
716	59.4	[49, 46, 43, 56, 50]	[-17, -12, -15, -20, -23]	[-5, -6, 0, 1, 3]	[0, -7, 0, 0, -9]	[-4, -2, -5, 3, 7]	[-2, -4, -1, 0, -1]	[6, -1, 1, 5, 15]	[-25, -34, -35, -22, -21]	[-11, -11, -7, -4, -4]	[-11, -7, -9, -3, -8]	[5, 3, 5, 7, 6]	[9996, 9997, 9996, 9990, 10000]	[96, 95, 100, 94, 96]
717	60.6	[50, 43, 41, 62, 50]	[-21, -11, -15, -13, -23]	[-8, -4, -2, -2, 0]	[0, -2, 1, 2, -9]	[-4, -1, -3, 1, 5]	[-2, -4, -1, 0, 3]	[-2, -3, 1, 3, 14]	[-24, -33, -31, -23, -24]	[-9, -9, -7, -5, -7]	[-9, -5, -6, 1, -8]	[4, 3, 4, 8, 8]	[9995, 9999, 9996, 9994, 10003]	[91, 95, 103, 96, 93]
718	59.0	[48, 45, 42, 60, 50]	[-18, -10, -15, -20, -23]	[-5, -2, 1, 1, 3]	[0, -7, 0, 0, -9]	[-4, -2, -5, 2, 7]	[-2, -4, -1, 0, 2]	[6, -3, 1, 4, 15]	[-25, -34, -34, -23, -21]	[-11, -10, -5, -4, -4]	[-11, -7, -7, -3, -8]	[3, 6, 5, 8, 6]	[10000, 9999, 9997, 9990, 10000]	[96, 95, 100, 94, 96]
719	59.3	[49, 46, 46, 59, 50]	[-17, -11, -15, -23, -23]	[-11, -3, -2, -2, 6]	[0, -4, 0, 3, -9]	[-4, -1, -3, 1, 7]	[-2, -4, -1, 0, 0]	[-2, -3, 1, 1, 19]	[-23, -33, -34, -22, -18]	[-12, -11, -5, -5, -4]	[-6, -9, -5, -4, -8]	[5, 3, 4, 7, 6]	[9996, 9996, 9995, 9990, 9997]	[93, 95, 103, 94, 106]
720	60.5	[47, 46, 39, 70, 50]	[-17, -11, -17, -25, -20]	[-4, 0, 2, -3, 3]	[1, -3, 0, 4, -9]	[-7, -2, -1, 1, 6]	[-2, -4, 0, 0, -2]	[-2, 1, 4, 2, 14]	[-23, -37, -32, -26, -25]	[-14, -10, -6, -5, -9]	[-8, -4, -5, -5, -9]	[4, 4, 5, 9, 5]	[10005, 9997, 9997, 9991, 9995]	[91, 93, 99, 96, 93]
721	60.3	[47, 46, 39, 70, 50]	[-17, -11, -17, -25, -20]	[-4, 0, 2, -3, 3]	[1, -3, 0, 4, -9]	[-7, -2, -1, 1, 6]	[-2, -4, 0, 0, -2]	[-2, 1, 4, 2, 14]	[-23, -37, -32, -26, -25]	[-14, -10, -6, -5, -9]	[-8, -4, -5, -5, -9]	[4, 4, 5, 9, 5]	[10005, 9997, 9997, 9991, 9995]	[91, 93, 99, 96, 93]
722	59.8	[49, 46, 41, 59, 50]	[-18, -11, -15, -13, -23]	[-11, -4, -2, -1, 0]	[0, -2, -1, 3, -9]	[-4, -1, -3, 1, 1]	[-2, -4, -1, 0, 3]	[-2, -3, 1, 1, 14]	[-25, -34, -31, -23, -24]	[-9, -9, -7, -5, -7]	[-9, -5, -6, 1, -8]	[4, 3, 4, 8, 8]	[9995, 9996, 9996, 9994, 10000]	[91, 95, 103, 96, 93]
723	60.2	[49, 46, 46, 59, 50]	[-17, -11, -15, -23, -23]	[-11, -3, -2, -2, 6]	[0, -4, 0, 3, -9]	[-4, -1, -3, 1, 7]	[-2, -4, -1, 0, 0]	[-2, -3, 1, 1, 19]	[-23, -33, -34, -22, -18]	[-12, -11, -5, -5, -4]	[-6, -9, -5, -4, -8]	[5, 3, 4, 7, 6]	[9996, 9996, 9995, 9990, 9997]	[93, 95, 103, 94, 106]
724	58.6	[47, 49, 39, 60, 50]	[-17, -11, -17, -25, -20]	[-4, 0, 2, -3, 3]	[1, -3, 0, 4, -9]	[-4, -2, -4, 1, 6]	[-2, -4, -3, 0, -2]	[4, -1, 1, 2, 16]	[-25, -33, -34, -26, -25]	[-9, -11, -6, -7, -5]	[-11, -5, -5, -3, -6]	[4, 4, 6, 8, 5]	[10005, 9994, 9995, 9994, 9998]	[91, 90, 99, 94, 97]
725	59.2	[47, 46, 39, 70, 50]	[-20, -11, -17, -25, -20]	[-4, 0, 0, -3, 3]	[1, -3, 0, 3, -9]	[-4, -1, -3, 1, 4]	[-2, -4, -1, 0, -1]	[-2, 1, 2, 2, 16]	[-23, -34, -30, -26, -25]	[-14, -12, -6, -4, -8]	[-9, -5, -5, -3, -6]	[4, 4, 6, 8, 9]	[10002, 9997, 9994, 9991, 9998]	[91, 90, 100, 94, 93]
726	59.2	[50, 43, 41, 62, 50]	[-21, -11, -15, -13, -23]	[-8, -1, -2, -2, 0]	[0, -2, 1, 2, -9]	[-4, -1, -3, 1, 4]	[-2, -4, -1, 0, 3]	[1, -2, 1, 3, 14]	[-24, -32, -32, -20, -24]	[-9, -9, -7, -5, -7]	[-9, -5, -6, 1, -8]	[4, 3, 4, 8, 8]	[9995, 9999, 9996, 9994, 10003]	[91, 95, 103, 96, 93]
727	61.2	[50, 43, 41, 62, 50]	[-21, -11, -15, -13, -23]	[-8, -1, -2, -2, 0]	[0, -2, 1, 2, -9]	[-4, -1, -3, 1, 4]	[-2, -4, -1, 0, 3]	[1, -2, 1, 3, 14]	[-24, -32, -32, -20, -24]	[-9, -9, -7, -5, -7]	[-9, -5, -6, 1, -8]	[4, 3, 4, 8, 8]	[9995, 9999, 9996, 9994, 10003]	[91, 95, 103, 96, 93]
728	60.2	[49, 46, 41, 59, 50]	[-18, -11, -15, -13, -23]	[-11, -7, -2, -1, 0]	[0, -2, -1, 3, -9]	[-4, -1, -3, 1, 4]	[-2, -4, -1, 0, 3]	[-2, -2, 1, 1, 14]	[-25, -34, -31, -25, -24]	[-9, -9, -7, -5, -7]	[-9, -5, -6, 0, -10]	[4, 3, 4, 6, 6]	[9996, 9997, 9996, 9995, 10000]	[91, 95, 103, 96, 93]
729	59.1	[47, 46, 39, 70, 50]	[-20, -11, -17, -25, -20]	[-4, 0, 0, -3, 3]	[1, -3, 0, 3, -9]	[-4, -1, -3, 1, 4]	[-2, -4, -1, 0, -3]	[-2, 0, 2, 2, 16]	[-25, -33, -30, -25, -25]	[-14, -12, -6, -4, -8]	[-9, -5, -5, -3, -6]	[4, 4, 6, 8, 9]	[10002, 9997, 9994, 9991, 9998]	[91, 90, 100, 94, 93]
730	58.3	[50, 43, 41, 62, 50]	[-21, -11, -15, -13, -23]	[-8, -1, -2, -2, 0]	[0, -2, 1, 2, -9]	[-4, -1, -3, 1, 4]	[-2, -4, -1, 0, 3]	[1, -2, 1, 3, 14]	[-24, -32, -32, -20, -24]	[-9, -9, -7, -5, -7]	[-9, -5, -6, 1, -8]	[4, 3, 4, 8, 8]	[9995, 9999, 9993, 9994, 10003]	[91, 95, 103, 96, 93]
731	59.7	[49, 46, 45, 61, 50]	[-17, -11, -15, -23, -23]	[-11, -3, 1, -2, 6]	[0, -4, 0, 3, -6]	[-4, -1, -3, 1, 7]	[-2, -4, -1, 0, 0]	[-2, -3, 1, 1, 19]	[-23, -33, -34, -22, -18]	[-12, -11, -5, -5, -4]	[-6, -9, -5, -4, -8]	[5, 3, 4, 7, 6]	[9996, 9996, 9995, 9990, 9997]	[93, 95, 103, 94, 106]
732	58.7	[47, 46, 39, 70, 50]	[-20, -11, -17, -25, -20]	[-4, 0, 0, -3, 3]	[1, -3, 0, 0, -9]	[-4, -2, -3, 1, 4]	[-2, -4, -1, 0, -1]	[-2, 1, 2, 2, 16]	[-25, -34, -32, -22, -25]	[-14, -12, -7, -4, -8]	[-9, -5, -5, -4, -6]	[4, 4, 6, 8, 9]	[10002, 9997, 9994, 9991, 9998]	[91, 90, 100, 94, 93]
733	58.4	[50, 43, 41, 62, 50]	[-21, -11, -15, -13, -26]	[-8, -1, -2, -2, 0]	[0, -2, 1, 2, -9]	[-4, -4, -3, 1, 7]	[-2, -4, -1, 0, 3]	[-2, -2, 1, 3, 14]	[-24, -33, -31, -23, -24]	[-9, -9, -7, -5, -7]	[-5, -5, -5, 1, -8]	[4, 3, 4, 8, 8]	[9995, 9999, 9995, 9989, 10003]	[91, 95, 103, 96, 93]
734	61.0	[47, 46, 39, 70, 50]	[-20, -11, -17, -25, -20]	[-4, 0, 0, -3, 3]	[1, -3, 0, 3, -9]	[-4, -1, -3, 1, 4]	[-2, -4, -1, 0, -3]	[-2, 0, 2, 2, 16]	[-25, -33, -30, -25, -25]	[-14, -12, -6, -4, -8]	[-9, -5, -5, -3, -6]	[4, 4, 6, 8, 9]	[10002, 9997, 9994, 9991, 9998]	[91, 90, 100, 94, 93]
735	58.4	[47, 46, 39, 70, 50]	[-20, -11, -17, -25, -20]	[-4, 0, 0, -3, 3]	[1, -3, 0, 3, -9]	[-4, -1, -3, 1, 4]	[-2, -4, -1, 0, -6]	[-2, 0, 2, 2, 16]	[-25, -33, -30, -25, -25]	[-14, -12, -6, -4, -8]	[-9, -5, -5, -3, -6]	[4, 4, 6, 8, 9]	[10002, 9997, 9994, 9991, 9998]	[91, 90, 100, 94, 93]
